Sun Jan 23 17:27:45 2022    output.dat

         24747944 function calls (24565425 primitive calls) in 16.254 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1340    0.002    0.000    0.006    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/options_dictionary.py:417(update)
       56    0.002    0.000    0.005    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:448(<listcomp>)
 8252/109    0.002    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:119(build_symbol_table)
      586    0.002    0.000    0.004    0.000 /usr/lib/python3.8/distutils/version.py:307(parse)
     3132    0.002    0.000    0.010    0.000 <__array_function__ internals>:2(atleast_1d)
     6198    0.002    0.000    0.002    0.000 {built-in method builtins.max}
    11865    0.002    0.000    0.002    0.000 /usr/lib/python3/dist-packages/numpy/core/einsumfunc.py:995(_einsum_dispatcher)
    39492    0.002    0.000    0.002    0.000 {method 'items' of 'collections.OrderedDict' objects}
      753    0.002    0.000    0.021    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/scipy_iter_solver.py:126(_mat_vec)
     1175    0.002    0.000    0.044    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/explicitcomponent.py:160(add_output)
     8495    0.002    0.000    0.003    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/general_utils.py:940(_is_slicer_op)
     2268    0.002    0.000    0.012    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2189(any)
     6159    0.002    0.000    0.004    0.000 /usr/lib/python3/dist-packages/numpy/core/_asarray.py:88(asanyarray)
     3176    0.002    0.000    0.004    0.000 <__array_function__ internals>:2(empty_like)
    13006    0.002    0.000    0.002    0.000 {method 'values' of 'dict' objects}
     1528    0.002    0.000    0.002    0.000 {built-in method scipy.sparse._sparsetools.csr_has_canonical_format}
    13072    0.002    0.000    0.002    0.000 {built-in method _operator.index}
    13774    0.002    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/node.py:310(get_num_dependents)
    12547    0.002    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/base.py:80(get_shape)
     7758    0.002    0.000    0.002    0.000 /usr/lib/python3/dist-packages/numpy/core/getlimits.py:521(max)
     3056    0.002    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/base.py:673(__getattr__)
       28    0.002    0.000    0.007    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/recorders/recording_manager.py:213(_get_all_viewer_data_recorders)
     3122    0.002    0.000    0.002    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
      700    0.002    0.000    0.005    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:1180(single_jac_setter)
     6162    0.002    0.000    0.017    0.000 /usr/lib/python3/dist-packages/numpy/core/_methods.py:28(_amax)
     6162    0.002    0.000    0.017    0.000 /usr/lib/python3/dist-packages/numpy/core/_methods.py:32(_amin)
      176    0.002    0.000    0.054    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/array_expansion_comp.py:17(setup)
      586    0.002    0.000    0.002    0.000 {method 'split' of 're.Pattern' objects}
     3135    0.002    0.000    0.018    0.000 <__array_function__ internals>:2(amax)
        5    0.001    0.000    0.002    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1505(_setup_global_shapes)
     2268    0.001    0.000    0.016    0.000 <__array_function__ internals>:2(any)
     2451    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:522(msginfo)
      821    0.001    0.000    0.008    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/reshape_comp.py:51(compute)
     4893    0.001    0.000    0.006    0.000 <__array_function__ internals>:2(concatenate)
     4382    0.001    0.000    0.006    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/vectors/default_transfer.py:17(_merge)
     1151    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/jacobians/jacobian.py:52(__init__)
     1556    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/explicitcomponent.py:56(_get_partials_varlists)
     2156    0.001    0.000    0.001    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     1175    0.001    0.000    0.004    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:105(_declare_options)
      247    0.001    0.000    0.002    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:116(_broadcast_to)
      106    0.001    0.000    0.004    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:145(__init__)
      586    0.001    0.000    0.011    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/interface.py:157(__init__)
     9960    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:1043(copyto)
     1151    0.001    0.000    0.003    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/jacobians/dictionary_jacobian.py:18(__init__)
     2336    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1949(<dictcomp>)
       73    0.001    0.000    0.010    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:302(__getitem__)
    68/34    0.001    0.000    0.003    0.000 /usr/lib/python3.8/sre_parse.py:493(_parse)
     2373    0.001    0.000    0.016    0.000 /usr/lib/python3/dist-packages/numpy/core/einsumfunc.py:1004(einsum)
      199    0.001    0.000    0.002    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:414(set_val)
    11776    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
     1528    0.001    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/compressed.py:1076(__set_has_canonical_format)
     1126    0.001    0.000    0.002    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:1555(_resolve_src_inds)
     2696    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/array_utils.py:14(shape_to_len)
     1961    0.001    0.000    0.021    0.000 <__array_function__ internals>:2(prod)
     2301    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/class_util.py:6(overrides_method)
      202    0.001    0.000    0.007    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/expand.py:7(expand)
     3122    0.001    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/data.py:20(__init__)
     50/5    0.001    0.000    0.045    0.009 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:479(_configure)
     3096    0.001    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/_lib/_util.py:133(_prune_array)
      586    0.001    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/interface.py:142(__new__)
     3530    0.001    0.000    0.001    0.000 {method 'update' of 'collections.OrderedDict' objects}
     2680    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/general_utils.py:770(make_set)
    14061    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
       28    0.001    0.000    0.006    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/recorders/recording_manager.py:220(_get_all_recorders)
     1116    0.001    0.000    0.140    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:646(create_std_component)
      477    0.001    0.000    0.090    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/array_explicit_component.py:19(array_declare_partials)
     4082    0.001    0.000    0.001    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        5    0.001    0.000    0.007    0.001 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1823(set_initial_values)
      178    0.001    0.000    0.048    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/reshape_comp.py:32(setup)
     3073    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
     1360    0.001    0.000    0.015    0.000 <__array_function__ internals>:2(norm)
      293    0.001    0.000    0.078    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/_lib/_threadsafety.py:42(caller)
     1522    0.001    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:381(add_dependency_node)
     2373    0.001    0.000    0.023    0.000 <__array_function__ internals>:2(einsum)
     1529    0.001    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/sputils.py:20(upcast)
     1566    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:1481(_check_partials_meta)
     3132    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/name_maps.py:4(rel_name2abs_name)
       24    0.001    0.000    0.050    0.002 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/biot_savart_comp_vc_temp.py:96(_induced_vel_line)
      251    0.001    0.000    0.012    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/reshape.py:7(reshape)
     1545    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:389(parent)
     50/5    0.001    0.000    0.074    0.015 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:2852(_setup_partials)
      376    0.001    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/decompose_shape_tuple.py:1(decompose_shape_tuple)
     9450    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:469(can_cast)
       62    0.001    0.000    0.002    0.000 /usr/lib/python3/dist-packages/numpy/lib/arraysetops.py:297(_unique1d)
       62    0.001    0.000    0.001    0.000 {method 'sort' of 'numpy.ndarray' objects}
   1177/5    0.001    0.000    0.033    0.007 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1759(_setup_solvers)
      293    0.001    0.000    0.015    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/isolve/iterative.py:78(_get_atol)
      700    0.001    0.000    0.012    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:993(_zero_vecs)
     1566    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:1477(<listcomp>)
      323    0.001    0.000    0.049    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:125(<lambda>)
      343    0.001    0.000    0.007    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/single_tensor_sum_comp.py:74(compute)
      491    0.001    0.000    0.005    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/power_combination.py:10(__init__)
      323    0.001    0.000    0.125    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/array_explicit_component.py:23(setup)
     1125    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/explicitcomponent.py:45(_configure)
     2835    0.001    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/base.py:1188(isspmatrix)
     1360    0.001    0.000    0.003    0.000 <__array_function__ internals>:2(dot)
     3848    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2282(_static_mode)
     4648    0.001    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/csc.py:230(_swap)
     1257    0.001    0.000    0.002    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/jacobians/jacobian.py:70(_get_abs_key)
      293    0.001    0.000    0.014    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/isolve/iterative.py:570(<lambda>)
     8440    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
       28    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:474(<listcomp>)
     2336    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1847(split_list)
      477    0.001    0.000    0.012    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/array_explicit_component.py:13(array_add_input)
       76    0.001    0.000    0.025    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/single_tensor_sum_comp.py:35(setup)
     1566    0.001    0.000    0.002    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/name_maps.py:42(rel_key2abs_key)
     1566    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:1370(<dictcomp>)
  720/180    0.001    0.000    0.002    0.000 /usr/lib/python3.8/copy.py:128(deepcopy)
      286    0.001    0.000    0.004    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/scipy_iter_solver.py:160(_monitor)
     5360    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:137(__setitem__)
      252    0.001    0.000    0.061    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:115(<lambda>)
      199    0.001    0.000    0.007    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:174(__pow__)
      284    0.001    0.000    0.095    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/implicitcomponent.py:210(_solve_linear)
      323    0.001    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/power_combination.py:13(array_initialize)
     6992    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:864(_get_group_input_meta)
     2604    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:1323(<listcomp>)
     1945    0.001    0.000    0.001    0.000 {built-in method numpy.promote_types}
     2696    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:884(_var_added)
   102/34    0.001    0.000    0.001    0.000 /usr/lib/python3.8/sre_compile.py:71(_compile)
     2968    0.001    0.000    0.002    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/general_utils.py:1162(shape2tuple)
     1302    0.001    0.000    0.012    0.000 <__array_function__ internals>:2(moveaxis)
     3132    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/general_utils.py:432(find_matches)
      106    0.001    0.000    0.030    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:276(_setup_solvers)
      463    0.001    0.000    0.004    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2045(sum)
      100    0.001    0.000    0.007    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/sum.py:8(sum)
     1302    0.001    0.000    0.001    0.000 {method 'transpose' of 'numpy.ndarray' objects}
      324    0.001    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/linear_combination.py:9(__init__)
      323    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:1194(set_check_partial_options)
     50/5    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/error_checking/check_config.py:657(check_allocate_complex_ln)
       99    0.001    0.000    0.004    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/decompose.py:43(compute)
       89    0.001    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/indexed_pass_through.py:44(compute)
       26    0.001    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_dense_derivs.py:136(compute_partials)
     1528    0.001    0.000    0.011    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/compressed.py:1084(sum_duplicates)
      165    0.001    0.000    0.005    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:71(__add__)
      252    0.001    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/linear_combination.py:7(initialize)
      293    0.001    0.000    0.008    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/interface.py:510(__init__)
     1545    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
   1177/5    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1406(_setup_recording)
     1340    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/recorders/recording_manager.py:29(__init__)
      323    0.001    0.000    0.013    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/array_explicit_component.py:16(array_add_output)
     1127    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:213(_configure_check)
      144    0.001    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_sparse_derivs.py:296(compute)
     1127    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:198(_set_vector_class)
    228/1    0.001    0.000   15.401   15.401 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:2592(_solve_nonlinear)
     1580    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/options_dictionary.py:404(undeclare)
     3358    0.001    0.000    0.001    0.000 /usr/lib/python3.8/sre_parse.py:164(__getitem__)
      178    0.001    0.000    0.009    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:508(<lambda>)
   1177/5    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2332(_setup_solver_print)
    228/1    0.001    0.000   15.401   15.401 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/nonlinear/nonlinear_runonce.py:20(solve)
     1172    0.001    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/explicitcomponent.py:41(<dictcomp>)
      130    0.001    0.000    0.004    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:91(__sub__)
       56    0.001    0.000    0.008    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:415(_get_vars_to_record)
     1566    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:1478(<listcomp>)
     3901    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2982(_ndim_dispatcher)
     1008    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      259    0.000    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/slice_to_list.py:5(slice_to_list)
      575    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/process_options.py:20(get_scalars_list)
      777    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:915(single_index_iter)
       28    0.000    0.000    0.010    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/recorders/recording_manager.py:266(record_model_options)
       80    0.000    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:143(__truediv__)
       34    0.000    0.000    0.001    0.000 /usr/lib/python3.8/fnmatch.py:74(translate)
     1490    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2053(_scaled_context_all)
      129    0.000    0.000    0.004    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:114(__mul__)
       17    0.000    0.000    0.006    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:95(__init__)
   174/50    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/set_default_values.py:2(set_default_values)
     1168    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
     3022    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
      101    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.013    0.003 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1560(_init_relevance)
     1168    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:2395(<listcomp>)
      293    0.000    0.000    0.078    0.000 <decorator-gen-9>:1(gmres)
     1360    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/linalg/linalg.py:121(isComplexType)
       28    0.000    0.000    0.004    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/concatenation.py:73(__setitem__)
     2720    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       27    0.000    0.000    0.014    0.001 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/cross_product_comp.py:20(setup)
      352    0.000    0.000    0.006    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/get_array_indices.py:4(get_array_indices)
      198    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/lib/shape_base.py:1155(tile)
      753    0.000    0.000    0.022    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/interface.py:529(_matvec)
      586    0.000    0.000    0.000    0.000 /usr/lib/python3.8/distutils/version.py:312(<listcomp>)
       89    0.000    0.000    0.005    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:4083(meshgrid)
       50    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/array_utils.py:283(_global2local_offsets)
      463    0.000    0.000    0.005    0.000 <__array_function__ internals>:2(sum)
     1781    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:233(__next)
     3135    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2499(_amax_dispatcher)
      434    0.000    0.000    0.024    0.000 <__array_function__ internals>:2(cross)
      122    0.000    0.000    0.009    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/cross_product_comp.py:81(compute)
     97/1    0.000    0.000    0.848    0.848 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:156(_run_middle_end)
      909    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/name_maps.py:80(prom_name2abs_name)
      330    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
      128    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/declared_variable.py:8(__init__)
      293    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/_lib/_threadsafety.py:30(__enter__)
       50    0.000    0.000    0.006    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:184(__init__)
     1532    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
      178    0.000    0.000    0.009    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:522(<lambda>)
     3132    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/shape_base.py:20(_atleast_1d_dispatcher)
      342    0.000    0.000    0.002    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:4647(append)
       62    0.000    0.000    0.004    0.000 /usr/lib/python3/dist-packages/numpy/lib/arraysetops.py:151(unique)
     1528    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/compressed.py:1115(__set_sorted)
     4893    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:145(concatenate)
       50    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:604(<listcomp>)
     1475    0.000    0.000    0.001    0.000 /usr/lib/python3.8/re.py:270(escape)
     2268    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2185(_any_dispatcher)
       67    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2207(_get_var_offsets)
     1302    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:1399(<listcomp>)
      586    0.000    0.000    0.004    0.000 /usr/lib/python3.8/distutils/version.py:302(__init__)
     1555    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/data.py:23(_get_dtype)
      611    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/process_options.py:6(get_names_list)
     2728    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/node.py:174(incr_times_visited)
     1558    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       28    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:260(_setup_driver)
     2236    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/vectors/transfer.py:18(__init__)
      293    0.000    0.000    0.000    0.000 /usr/lib/python3.8/distutils/version.py:331(_cmp)
       83    0.000    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:236(__rmul__)
     3176    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:77(empty_like)
       54    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:288(__init__)
     1503    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:4625(_get_src_inds_array)
     1679    0.000    0.000    0.001    0.000 /usr/lib/python3.8/sre_parse.py:254(get)
      251    0.000    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/reshape.py:5(__init__)
      340    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:301(declare)
      771    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:1544(_check_first_linearize)
      162    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/recorders/recording_manager.py:79(startup)
      293    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/isolve/utils.py:20(coerce)
      180    0.000    0.000    0.001    0.000 /usr/lib/python3.8/copy.py:200(_deepcopy_list)
