Sun Jan 23 17:07:00 2022    output.dat

         1523460 function calls (1440650 primitive calls) in 2.255 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     53/2    0.000    0.000    0.091    0.045 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:2592(_solve_nonlinear)
      325    0.000    0.000    0.001    0.000 /usr/lib/python3.8/genericpath.py:16(exists)
      608    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:72(isclass)
       92    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/reshape_comp.py:25(initialize)
       20    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/indexed_pass_through.py:44(compute)
        5    0.000    0.000    0.003    0.001 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/recorders/recording_manager.py:266(record_model_options)
       88    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/array_expansion_comp.py:10(initialize)
      663    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
      143    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(amin)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:1605(_setup_dynamic_shapes)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:548(_create_in_idx_map)
      610    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:51(__init__)
       27    0.000    0.000    0.005    0.000 /usr/lib/python3.8/re.py:289(_compile)
       38    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:352(<listcomp>)
        1    0.000    0.000    2.227    2.227 vlm_script.py:33(main)
     27/2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1779(_setup_jacobians)
       72    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      804    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2982(_ndim_dispatcher)
      151    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(ravel_multi_index)
       32    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_sparse_derivs.py:296(compute)
        4    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/visualization/html_utils.py:192(read_files)
     26/2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:637(_configure_check)
       10    0.000    0.000    0.000    0.000 {built-in method posix.waitpid}
      934    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/shape_base.py:20(_atleast_1d_dispatcher)
       39    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:542(<lambda>)
       33    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/subprocess.py:1101(_close_pipe_fds)
     1216    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:1050(<dictcomp>)
       65    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/recorders/recording_manager.py:79(startup)
      608    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:2396(<lambda>)
      112    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:355(_escape)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
       28    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/indepvarcomp.py:57(initialize)
     1216    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1973(<genexpr>)
      815    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2244(linear_solver)
       27    0.000    0.000    0.001    0.000 /usr/lib/python3.8/sre_compile.py:536(_compile_info)
       63    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:971(_update_rhs_vec)
       44    0.000    0.000    0.002    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:270(<listcomp>)
        1    0.000    0.000    0.001    0.001 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:3205(<listcomp>)
      180    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
      546    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:121(<genexpr>)
      115    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:19(slice_to_tuple)
       18    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/einsum.py:8(einsum)
      727    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       38    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:369(<listcomp>)
        2    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:3318(_setup_auto_ivcs)
        1    0.000    0.000    0.006    0.006 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_preprocessing/mesh_preprocessing_comp.py:41(define)
       27    0.000    0.000    0.005    0.000 /usr/lib/python3.8/sre_compile.py:759(compile)
       24    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/subgraph.py:10(__init__)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/isolve/iterative.py:431(gmres)
        1    0.000    0.000    2.255    2.255 {built-in method builtins.exec}
      216    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:219(msginfo)
      325    0.000    0.000    0.001    0.000 /usr/lib/python3.8/shutil.py:1361(_access_check)
      142    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      182    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:229(_assert_valid)
      829    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2230(nonlinear_solver)
    54/27    0.000    0.000    0.003    0.000 /usr/lib/python3.8/sre_parse.py:435(_parse_sub)
       51    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/sum.py:5(__init__)
       28    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/cross_product_comp.py:81(compute)
       63    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:97(zeros_like)
        1    0.000    0.000    0.046    0.046 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/ode_system.py:32(define)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_dense_derivs.py:42(setup)
      542    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2185(_any_dispatcher)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:3472(_resolve_ambiguous_input_meta)
       10    0.000    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/indexed_pass_through.py:13(setup)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/linalg/linalg.py:2325(norm)
      608    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
      238    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:474(__getitem__)
      123    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:55(_wrapfunc)
      105    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(unravel_index)
      101    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:1648(ravel)
      171    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(append)
       25    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/visualization/n2_viewer/n2_viewer.py:266(<dictcomp>)
       96    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(sum)
      612    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:865(_setup_check)
      572    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       74    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:745(_check_prom_masking)
      435    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:41(_get_sep)
      764    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/reportviews.py:703(<lambda>)
       39    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/single_tensor_sum_comp.py:24(initialize)
      149    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       10    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/concatenation.py:16(__init__)
     1371    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      168    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
      405    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:52(normcase)
      586    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:341(setup_partials)
       90    0.000    0.000    0.003    0.000 <__array_function__ internals>:2(delete)
      133    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:257(iterable)
       18    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:452(<lambda>)
      585    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/explicitcomponent.py:148(_setup_jacobians)
      635    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:660(_declare_options)
       14    0.000    0.000    0.000    0.000 {method 'intersection' of 'set' objects}
       26    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:616(<listcomp>)
       31    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/arraysetops.py:285(reshape_uniq)
     26/2    0.000    0.000    0.017    0.009 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:2209(_setup_transfers)
       84    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(moveaxis)
       18    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/einsum_utils.py:4(compute_einsum_shape)
      102    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:446(__setitem__)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:260(_setup_driver)
       18    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/einsum_utils.py:26(einsum_subscripts_tolist)
       63    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:1180(single_jac_setter)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:429(callback)
       27    0.000    0.000    0.003    0.000 /usr/lib/python3.8/sre_parse.py:937(parse)
       50    0.000    0.000    0.003    0.000 <__array_function__ internals>:2(broadcast_arrays)
        1    0.000    0.000    0.037    0.037 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/solve_group.py:49(define)
       14    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/cross.py:6(cross)
      133    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:26(_maybe_view_as_subclass)
       50    0.000    0.000    0.004    0.000 <__array_function__ internals>:2(meshgrid)
      180    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/_methods.py:47(_all)
        7    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/input.py:9(__init__)
       50    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:4216(<listcomp>)
       37    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/visualization/html_utils.py:36(write_tags)
       63    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:993(_zero_vecs)
        8    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/interface.py:201(matvec)
       28    0.000    0.000    0.002    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/indepvarcomp.py:16(__init__)
       63    0.000    0.000    0.017    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/linear_runonce.py:15(solve)
        3    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/projection_comp.py:33(define)
        3    0.000    0.000    0.034    0.011 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/biot_savart_comp_vc_temp.py:41(define)
      168    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:1323(<listcomp>)
        5    0.000    0.000    0.153    0.031 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:946(final_setup)
       99    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(tile)
       84    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
      102    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:266(<genexpr>)
      902    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       15    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
      441    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/general_utils.py:397(__contains__)
        2    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
       50    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:262(<listcomp>)
       12    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:196(__radd__)
        1    0.000    0.000    0.002    0.002 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/compute_normal_comp.py:39(define)
      171    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:127(<listcomp>)
       35    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:150(dirname)
      101    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(ravel)
      378    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:853(bincount)
        2    0.000    0.000    0.030    0.015 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/assemble_aic.py:45(define)
        1    0.000    0.000    0.023    0.023 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/rhs_group.py:46(define)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.8/webbrowser.py:458(register_X_browsers)
        9    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/jacobians/jacobian.py:137(__setitem__)
       26    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/configinfo.py:72(_modified_system_iter)
       26    0.000    0.000    0.007    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:949(_setup_solvers)
      2/1    0.000    0.000    0.307    0.307 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:801(_setup)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_dense_derivs.py:136(compute_partials)
      200    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       27    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:938(__and__)
       31    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:407(update)
        5    0.000    0.000    0.005    0.001 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:785(_update_voi_meta)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/arrayprint.py:871(fillFormat)
        7    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:629(create_input)
       31    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_sparse_derivs.py:275(<listcomp>)
        1    0.000    0.000    0.013    0.013 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_outputs/compute_force/eval_pts_velocities.py:48(define)
       14    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:486(<lambda>)
       63    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(zeros_like)
       12    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/concatenation.py:92(<listcomp>)
       10    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:676(create_output)
       63    0.000    0.000    0.017    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:2710(_solve_linear)
       40    0.000    0.000    0.000    0.000 /usr/lib/python3.8/os.py:670(__getitem__)
        1    0.000    0.000    0.002    0.002 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_outputs/compute_force/compute_lift_drag.py:31(define)
        2    0.000    0.000    0.007    0.004 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:683(_get_root_vectors)
       26    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/linear_block_gs.py:38(_declare_options)
        1    0.000    0.000    0.027    0.027 /usr/lib/python3.8/webbrowser.py:523(register_standard_browsers)
       52    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2358(cumsum)
      389    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       35    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/subgraph.py:34(add_dependency_node)
      123    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
      129    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:117(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_implicit_component.py:13(create_implicit_component)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:482(__exit__)
       14    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/decompose.py:8(__init__)
        2    0.000    0.000    0.009    0.004 /usr/lib/python3.8/subprocess.py:736(__init__)
       27    0.000    0.000    0.002    0.000 /usr/lib/python3.8/sre_compile.py:598(_code)
       12    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/vectors/default_vector.py:32(_create_data)
      367    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:126(__init__)
      105    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:990(unravel_index)
       27    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:861(_parse_flags)
       26    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/linear_runonce.py:34(_declare_options)
       62    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(swapaxes)
       27    0.000    0.000    0.006    0.000 /usr/lib/python3.8/fnmatch.py:38(_compile_pattern)
      174    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:233(_recording_iter)
       33    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:739(register_output)
        1    0.000    0.000    0.168    0.168 /usr/lib/python3.8/webbrowser.py:257(open)
      171    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:131(<listcomp>)
       31    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/arraysetops.py:276(<listcomp>)
       62    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
      138    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2053(_scaled_context_all)
       28    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:517(__init__)
        2    0.000    0.000    0.023    0.012 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:773(_top_level_post_sizes)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:385(__init__)
        2    0.000    0.000    0.024    0.012 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:581(_solve)
      612    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:871(_configure_check)
      129    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:121(<listcomp>)
       26    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:964(_create_rhs_vec)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:95(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      108    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:286(tell)
       68    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:915(single_index_iter)
      2/1    0.000    0.000    0.307    0.307 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:839(setup)
       52    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(cumsum)
       27    0.000    0.000    0.006    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:819(_setup_solvers)
       40    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       96    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_sparse_derivs.py:302(<genexpr>)
      198    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/shape_base.py:1227(<genexpr>)
       54    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:313(__call__)
      135    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:249(match)
       65    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/general_utils.py:703(make_serializable_key)
      143    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2624(_amin_dispatcher)
       28    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(cross)
       27    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       13    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:160(<lambda>)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_implicit_component.py:43(_set_values)
       37    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:50(__init__)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.8/subprocess.py:1761(_try_wait)
       16    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_sparse_derivs.py:29(initialize)
       51    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:310(<listcomp>)
      135    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:160(__len__)
       62    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:552(swapaxes)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:102(__init__)
      294    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
       26    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/linear_block_gs.py:24(__init__)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/matvec_comp.py:53(compute)
       14    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/cross_product_comp.py:11(initialize)
        1    0.000    0.000    0.001    0.001 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_outputs/compute_force/horseshoe_circulations.py:31(define)
       84    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:1399(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/os.py:613(get_exec_path)
       18    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/einsum.py:5(__init__)
      586    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1673(_setup_connections)
        1    0.000    0.000    0.024    0.024 /usr/lib/python3.8/subprocess.py:452(run)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/_lib/_util.py:107(_aligned_zeros)
       10    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/indexed_passthrough.py:6(__init__)
       27    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:224(__init__)
        5    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:759(_setup_recording)
       81    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:111(__init__)
        3    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/solver.py:48(__init__)
       40    0.000    0.000    0.000    0.000 /usr/lib/python3.8/os.py:748(encode)
      4/2    0.000    0.000    0.203    0.101 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/core/simulator.py:105(run)
